city,ds,yhat
Chennai,2018-02-22,73.57627726370143
Chennai,2018-02-23,73.66204480707535
Chennai,2018-02-26,73.82209035650828
Chennai,2018-02-27,73.86048480568722
Chennai,2018-03-01,73.75165063514574
Chennai,2018-03-02,73.82282303574337
Chennai,2018-03-05,73.91497404692207
Chennai,2018-03-06,73.92451672581417
Chennai,2018-03-09,73.79180411171308
Chennai,2018-03-12,73.79440028532126
Chennai,2018-03-13,73.77949672499645
Chennai,2018-03-15,73.57206352643286
Chennai,2018-03-16,73.60099499387522
Chennai,2018-03-19,73.61133567901322
Chennai,2018-03-20,73.61239679320919
Chennai,2018-03-22,73.45677321672773
Chennai,2018-03-23,73.52089900341396
Chennai,2018-03-26,73.66669881162088
Chennai,2018-03-27,73.7200136056327
Chennai,2018-03-29,73.67323282772243
Chennai,2018-03-30,73.79158227468876
Chennai,2018-04-02,74.08466690371228
Chennai,2018-04-03,74.1780609587159
Chennai,2018-04-05,74.19178072292677
Chennai,2018-04-09,74.62672270170053
Chennai,2018-04-10,74.70389393617857
Chennai,2018-04-12,74.6597360828932
Chennai,2018-04-13,74.75639554426056
Chennai,2018-04-16,74.89721929790491
Chennai,2018-04-19,74.74610123203654
Chennai,2018-04-20,74.78197896718979
Chennai,2018-04-23,74.7628624471404
Chennai,2018-04-24,74.73465706554067
Chennai,2018-05-14,75.29200754266344
Chennai,2018-05-15,75.4342010850111
Chennai,2018-05-16,75.0185080348985
Chennai,2018-05-17,75.55403238879738
Chennai,2018-05-18,75.74832751984901
Chennai,2018-05-21,76.23318926718458
Chennai,2018-05-22,76.37792187498025
Chennai,2018-05-23,75.95588083793363
Chennai,2018-05-24,76.47676717541631
Chennai,2018-05-25,76.64890408968552
Chennai,2018-05-26,77.0810552651801
Chennai,2018-05-27,77.29155643198122
Chennai,2018-05-28,77.03194897960522
Chennai,2018-05-29,77.13471634366933
Chennai,2018-05-31,77.14486380360937
Chennai,2018-06-01,77.27268278705643
